filename,text
crops\crop_022519.png,QTY
crops\crop_022520.png,TOTAL
crops\crop_022521.png,1
crops\crop_022522.png,$5.50
crops\crop_022523.png,1
crops\crop_022524.png,$4.80
crops\crop_022525.png,AMOUNT
crops\crop_022526.png,$10.30
crops\crop_022527.png,$0.00
crops\crop_022528.png,AMOUNT($)
crops\crop_022529.png,TAX($)
crops\crop_022530.png,9.72
crops\crop_022531.png,0.58
crops\crop_022564.png,THE TOAST F&B SDN BHD (965752-T)
crops\crop_022565.png,LOT 2110&2111 JALAN PERMAS UTARA
crops\crop_022566.png,BANDAR BARU PERMAS
crops\crop_022567.png,81750.JOHOR BAHRU JOHOR
crops\crop_022568.png,TEL: 07-3886880
crops\crop_022569.png,GST ID NO 002069884928
crops\crop_022570.png,TAX INVOICE
crops\crop_022571.png,PS8418053885
crops\crop_022572.png,11/05/2018
crops\crop_022573.png,S/P: POS
crops\crop_022574.png,LOC: PMS
crops\crop_022575.png,WALK IN
crops\crop_022576.png,TABLE:
crops\crop_022577.png,27
crops\crop_022578.png,ITEM
crops\crop_022579.png,QTY
crops\crop_022580.png,U.PRICE
crops\crop_022581.png,DISC
crops\crop_022582.png,AMOUNT
crops\crop_022583.png,711
crops\crop_022584.png,WM TUNA
crops\crop_022585.png,1
crops\crop_022586.png,5.00
crops\crop_022587.png,0.00
crops\crop_022588.png,5.00 S
crops\crop_022589.png,224
crops\crop_022590.png,CANTONESE
crops\crop_022591.png,1
crops\crop_022592.png,10.00
crops\crop_022593.png,0.00
crops\crop_022594.png,10.00 S
crops\crop_022595.png,220Z
crops\crop_022596.png,T/A KAMPUNG
crops\crop_022597.png,1
crops\crop_022598.png,10.40
crops\crop_022599.png,0.00
crops\crop_022600.png,10.40 S
crops\crop_022601.png,301
crops\crop_022602.png,KOPI - HOT
crops\crop_022603.png,2
crops\crop_022604.png,2.80
crops\crop_022605.png,0.00
crops\crop_022606.png,5.60 S
crops\crop_022607.png,TOTAL ITEMS:
crops\crop_022608.png,4
crops\crop_022609.png,SUB TOTAL:
crops\crop_022610.png,31.00
crops\crop_022611.png,LESS DISCOUNT:
crops\crop_022612.png,0.00
crops\crop_022613.png,ROUND:
crops\crop_022614.png,0.00
crops\crop_022615.png,TOTAL DUE (GST INC):
crops\crop_022616.png,31.00
crops\crop_022617.png,PAID:
crops\crop_022618.png,CASH
crops\crop_022619.png,51.00
crops\crop_022620.png,CHANGE:
crops\crop_022621.png,20.00
crops\crop_022622.png,S:GST(6%)
crops\crop_022623.png,29.24
crops\crop_022624.png,1.76
crops\crop_022625.png,PLEASE COME AGAIN!
crops\crop_022626.png,11/05/2018 08:35:58 PM
crops\crop_022627.png,DE LUXE CIRCLE FRESH MART SDN BHD
crops\crop_022628.png,(MUTIARA RINI 16)
crops\crop_022629.png,CO REG NO:797887-W
crops\crop_022630.png,TEL:016-7780546
crops\crop_022631.png,MT161201805120055
crops\crop_022632.png,CASHIER:
crops\crop_022633.png,12/05/18 12:12:57 PM
crops\crop_022634.png,12/05/18 12:13:17 PM
crops\crop_022635.png,HEAVEN & EARTH AYATAKA GREEN TEA 1.5L
crops\crop_022636.png,8888002119454
crops\crop_022637.png,KONNYAKU 10G
crops\crop_022638.png,8888338001119
crops\crop_022639.png,5.00*1
crops\crop_022640.png,3.50*2
crops\crop_022641.png,ITEM:
crops\crop_022642.png,QTY:
crops\crop_022643.png,TOTAL SAVING:
crops\crop_022644.png,TOTAL WITH GST @ 6%
crops\crop_022645.png,ROUNDING
crops\crop_022646.png,TOTAL
crops\crop_022647.png,12.00
crops\crop_022648.png,0.00
crops\crop_022649.png,12.00
crops\crop_022650.png,TENDER
crops\crop_022651.png,CASH
crops\crop_022652.png,50.00
crops\crop_022653.png,CHANGE
crops\crop_022654.png,38.00
crops\crop_022655.png,GST ANALYSIS
crops\crop_022656.png,S = 6%
crops\crop_022657.png,Z = 0%
crops\crop_022658.png,MEMBER 0000036581
crops\crop_022659.png,MEMBER: WONG SHOO YUEN
crops\crop_022660.png,*THANK YOU. SEE YOU AGAIN !!
crops\crop_022661.png,*CUSTOMER CARE LINE : 012-7092889
crops\crop_022662.png,*CUSTOMERSERVICE@DELUXEGROUPS.COM
crops\crop_022663.png,GST NO:001507647488
crops\crop_022664.png,CHU PECK
crops\crop_022665.png,5.00 S
crops\crop_022666.png,7.00 S
crops\crop_022667.png,2
crops\crop_022668.png,3
crops\crop_022669.png,0.00
crops\crop_022670.png,GOODS
crops\crop_022671.png,TAX AMOUNT
crops\crop_022672.png,11.32
crops\crop_022673.png,0.68
crops\crop_022674.png,0.00
crops\crop_022675.png,0.00
crops\crop_022676.png,POINTS EARNED: 11
crops\crop_022677.png,VERBENA CONFECTIONERY SDN BHD
crops\crop_022678.png,(774288-V)
crops\crop_022679.png,TEL : 607-556 1878
crops\crop_022680.png,GST NO : 001837056000
crops\crop_022681.png,12/05/2018 15:16
crops\crop_022682.png,QTY
crops\crop_022683.png,B656954
crops\crop_022684.png,AMOUNT
crops\crop_022685.png,1
crops\crop_022686.png,2
crops\crop_022687.png,1
crops\crop_022688.png,2
crops\crop_022689.png,1
crops\crop_022690.png,"8"" PANDAN KAYA CAKE"
crops\crop_022691.png,HOTDOG BUN
crops\crop_022692.png,OTA BOAT
crops\crop_022693.png,SPICY CHICKEN FLOSS
crops\crop_022694.png,DIRTY BREAD
crops\crop_022695.png,55.00 T
crops\crop_022696.png,5.60 T
crops\crop_022697.png,3.50 T
crops\crop_022698.png,5.80 T
crops\crop_022699.png,5.80 T
crops\crop_022700.png,7
crops\crop_022701.png,TOTAL
crops\crop_022702.png,75.70
crops\crop_022703.png,CASH
crops\crop_022704.png,100.00
crops\crop_022705.png,CHANGE
crops\crop_022706.png,24.30
crops\crop_022707.png,PRICES INCLUSIVE 6% GST
crops\crop_022708.png,THANK YOU.
crops\crop_022709.png,PLEASE COME AGAIN.
crops\crop_022710.png,GST SUMMARY
crops\crop_022711.png,T:6% GST
crops\crop_022712.png,Z:ZERO RATED
crops\crop_022713.png,1. GOODS SOLD ARE NOT REFUNDABLE OR
crops\crop_022714.png,EXCHANGEABLE.
crops\crop_022715.png,2. OUR PRODUCTS CONTAIN NO ADDED
crops\crop_022716.png,TIME: 15:16:11
crops\crop_022717.png,CSH:109
crops\crop_022718.png,DESCRIPTIONS
crops\crop_022719.png,AMOUNT
crops\crop_022720.png,TAX
crops\crop_022721.png,71.42
crops\crop_022722.png,4.28
crops\crop_022723.png,0.00
crops\crop_022724.png,0.00
crops\crop_022725.png,POS:T002 SHF:201805121
crops\crop_022726.png,UNIHAKKA INTERNATIONAL SDN BHD
crops\crop_022727.png,22 MAY 2018 18:51
crops\crop_022728.png,(867388-U)
crops\crop_022729.png,TAX INVOICE
crops\crop_022730.png,INVOICE # : OR18052202160306
crops\crop_022731.png,ITEM
crops\crop_022732.png,SR I00100000035- 1 MEAT + 3 VEGE
crops\crop_022733.png,$7.10
crops\crop_022734.png,SR I00100000171-MEAT DISH
crops\crop_022735.png,$3.00
crops\crop_022736.png,SR I00100000169- VEGGIES
crops\crop_022737.png,$1.30
crops\crop_022738.png,TOTAL AMOUNT
crops\crop_022739.png,GST @6%: $0.65
crops\crop_022740.png,NETT TOTAL: $11.40
crops\crop_022741.png,PAYMENT MODE
crops\crop_022742.png,CASH
crops\crop_022743.png,CHANGE
crops\crop_022744.png,$11.40
crops\crop_022745.png,$0.00
crops\crop_022746.png,GST SUMMARY
crops\crop_022747.png,SR = GST @6%
crops\crop_022748.png,GST REG #000656195584
crops\crop_022749.png,BAR WANG RICE@PERMAS JAYA
crops\crop_022750.png,(PRICE INCLUSIVE OF GST)
crops\crop_022751.png,THANK YOU & COME AGAIN!
crops\crop_022752.png,LIKE AND FOLLOW US ON FACEBOOK!
crops\crop_022753.png,FACEBOOK.COM/BARWANGRICE
crops\crop_022754.png,QTY
crops\crop_022755.png,TOTAL
crops\crop_022756.png,1
crops\crop_022757.png,$7.10
crops\crop_022758.png,1
crops\crop_022759.png,$3.00
crops\crop_022760.png,1
crops\crop_022761.png,$1.30
crops\crop_022762.png,$11.40
crops\crop_022763.png,AMOUNT
crops\crop_022764.png,AMOUNT($)
crops\crop_022765.png,TAX($)
crops\crop_022766.png,10.75
crops\crop_022767.png,0.65
crops\crop_022768.png,GERBANG ALAF RESTAURANTS SDN BHD
crops\crop_022769.png,(65351-M)
crops\crop_022770.png,LICENSEE OF MCDONALD'S
crops\crop_022771.png,SELANGOR
crops\crop_022772.png,(GST ID NO: 000504664064)
crops\crop_022773.png,MCDONALD'S PERMAS JAYA (#096)
crops\crop_022774.png,TEL NO.
crops\crop_022775.png,TAX INVOICE
crops\crop_022776.png,MFY SIDE 1
crops\crop_022777.png,INV# 000960100030435
crops\crop_022778.png,ORD #69 -REG #1- 25/05/2018 18:12:50
crops\crop_022779.png,QTY ITEM
crops\crop_022780.png,TOTAL
crops\crop_022781.png,1 L FILETOFISH
crops\crop_022782.png,11.10
crops\crop_022783.png,1 L COKE
crops\crop_022784.png,1 L FRIES
crops\crop_022785.png,EAT-IN TOTAL (INCL GST)
crops\crop_022786.png,11.10
crops\crop_022787.png,TOTAL ROUNDED
crops\crop_022788.png,11.10
crops\crop_022789.png,CASH TENDERED
crops\crop_022790.png,21.10
crops\crop_022791.png,CHANGE
crops\crop_022792.png,10.00
crops\crop_022793.png,TOTAL INCLUDES 6% GST
crops\crop_022794.png,0.63
crops\crop_022795.png,THANK YOU AND PLEASE COME AGAIN.
crops\crop_022796.png,GUEST RELATIONS CENTER : 1300-13-1300
crops\crop_022797.png,07 - 3865 879
crops\crop_022798.png,UNIHAKKA INTERNATIONAL SDN BHD
crops\crop_022799.png,24 MAY 2018 18:29
crops\crop_022800.png,(867388-U)
crops\crop_022801.png,TAX INVOICE
crops\crop_022802.png,INVOICE # : OR18052402170329
crops\crop_022803.png,ITEM
crops\crop_022804.png,QTY
crops\crop_022805.png,TOTAL
crops\crop_022806.png,SR I00100000025- 1 MEAT + 2 VEGE
crops\crop_022807.png,$6.00
crops\crop_022808.png,1
crops\crop_022809.png,$6.00
crops\crop_022810.png,SR I00100000170- IMPORTED VEGGIES
crops\crop_022811.png,$1.60
crops\crop_022812.png,1
crops\crop_022813.png,$1.60
crops\crop_022814.png,SR I00100000149- ADD VEGETABLE (X)
crops\crop_022815.png,$0.80
crops\crop_022816.png,1
crops\crop_022817.png,$0.80
crops\crop_022818.png,TOTAL AMOUNT: $8.40
crops\crop_022819.png,GST @6%: $0.48
crops\crop_022820.png,NETT TOTAL: $8.40
crops\crop_022821.png,PAYMENT MODE
crops\crop_022822.png,AMOUNT
crops\crop_022823.png,CASH
crops\crop_022824.png,$8.40
crops\crop_022825.png,CHANGE
crops\crop_022826.png,$0.00
crops\crop_022827.png,GST SUMMARY
crops\crop_022828.png,AMOUNT($)
crops\crop_022829.png,TAX($)
crops\crop_022830.png,SR = GST @6%
crops\crop_022831.png,7.92
crops\crop_022832.png,0.48
crops\crop_022833.png,GST REG #000656195584
crops\crop_022834.png,BAR WANG RICE@PERMAS JAYA
crops\crop_022835.png,(PRICE INCLUSIVE OF GST)
crops\crop_022836.png,THANK YOU & COME AGAIN!
crops\crop_022837.png,LIKE AND FOLLOW US ON FACEBOOK!
crops\crop_022838.png,FACEBOOK.COM/BARWANGRICE
crops\crop_022839.png,UNIHAKKA INTERNATIONAL SDN BHD
crops\crop_022840.png,27 MAY 2018 18:25
crops\crop_022841.png,(867388-U)
crops\crop_022842.png,TAX INVOICE
crops\crop_022843.png,INVOICE# : OR18052702160246
crops\crop_022844.png,ITEM
crops\crop_022845.png,QTY
crops\crop_022846.png,TOTAL
crops\crop_022847.png,SR I00100000053- HERBAL TEA (ICED)
crops\crop_022848.png,$2.00
crops\crop_022849.png,1
crops\crop_022850.png,$2.00
crops\crop_022851.png,SR I00100000035- 1 MEAT + 3 VEGE
crops\crop_022852.png,$7.10
crops\crop_022853.png,1
crops\crop_022854.png,$7.10
crops\crop_022855.png,SR I00100000170- IMPORTED VEGGIES
crops\crop_022856.png,$1.60
crops\crop_022857.png,1
crops\crop_022858.png,$1.60
crops\crop_022859.png,TOTAL AMOUNT: $10.70
crops\crop_022860.png,GST @6%: $0.61
crops\crop_022861.png,NETT TOTAL: $10.70
crops\crop_022862.png,PAYMENT MODE
crops\crop_022863.png,AMOUNT
crops\crop_022864.png,CASH
crops\crop_022865.png,CHANGE
crops\crop_022866.png,$10.70
crops\crop_022867.png,$0.00
crops\crop_022868.png,GST SUMMARY
crops\crop_022869.png,AMOUNT($)
crops\crop_022870.png,TAX($)
crops\crop_022871.png,SR = GST @6%
crops\crop_022872.png,10.09
crops\crop_022873.png,0.61
crops\crop_022874.png,GST REG #000656195584
crops\crop_022875.png,BAR WANG RICE@PERMAS JAYA
crops\crop_022876.png,(PRICE INCLUSIVE OF GST)
crops\crop_022877.png,THANK YOU & COME AGAIN!
crops\crop_022878.png,LIKE AND FOLLOW US ON FACEBOOK!
crops\crop_022879.png,FACEBOOK.COM/BARWANGRICE
crops\crop_022880.png,TAX INVOICE
crops\crop_022881.png,DONINO'S PIZZA
crops\crop_022882.png,GST REF NO : 001694261248
crops\crop_022883.png,DOMINO'S PIZZA TAMAN UNIVERSITI
crops\crop_022884.png,CARRY OUT NOW
crops\crop_022885.png,PAY BY : CASH
crops\crop_022886.png,ORDER
crops\crop_022887.png,: 1131
crops\crop_022888.png,BY
crops\crop_022889.png,:WEB_30503
crops\crop_022890.png,ORDER TIME
crops\crop_022891.png,: 10:52:09
crops\crop_022892.png,DATE
crops\crop_022893.png,:08/05/18
crops\crop_022894.png,NAME: MS JOAN WONG
crops\crop_022895.png,PICKUP TIME: 11:07:09
crops\crop_022896.png,QTY MENU
crops\crop_022897.png,DESC
crops\crop_022898.png,COUPON
crops\crop_022899.png,DISC
crops\crop_022900.png,PRICE
crops\crop_022901.png,1
crops\crop_022902.png,"6""HT"
crops\crop_022903.png,(KB)
crops\crop_022904.png,WTUE1A-I
crops\crop_022905.png,15.60
crops\crop_022906.png,8.90
crops\crop_022907.png,15.60
crops\crop_022908.png,TOTAL ITEMS
crops\crop_022909.png,:
crops\crop_022910.png,SUB-TOTAL
crops\crop_022911.png,:
crops\crop_022912.png,15.60
crops\crop_022913.png,COUPON DISCOUNT
crops\crop_022914.png,:
crops\crop_022915.png,8.90
crops\crop_022916.png,GRAND TOTAL
crops\crop_022917.png,:
crops\crop_022918.png,6.70
crops\crop_022919.png,PAYMENT
crops\crop_022920.png,:
crops\crop_022921.png,50.00
crops\crop_022922.png,CHANGE DUE
crops\crop_022923.png,:
crops\crop_022924.png,43.30
crops\crop_022925.png,*6%
crops\crop_022926.png,GST INCLUDED
crops\crop_022927.png,1
crops\crop_022928.png,:
crops\crop_022929.png,0.38
crops\crop_022930.png,SUPPORT OUR SMILE CAMPAIGN : )
crops\crop_022931.png,DID WE SMILE AT YOU?
crops\crop_022932.png,LET US KNOW AT
crops\crop_022933.png,WWW.DOMINOS.COM.MY/SMILE AND
crops\crop_022934.png,RECEIVE A 30% OFF SIDE ITEM E-COUPON
crops\crop_022935.png,UPON SURVEY SUBMISSION
crops\crop_022936.png,SURVEY CODE: WBE080740082052
crops\crop_022937.png,THANK YOU FOR VISITING DOMINO'S.
crops\crop_022938.png,PLEASE COME AGAIN!
crops\crop_022939.png,1 - 3 0 0 - 8 8 8 - 3 3 3
crops\crop_022940.png,WWW.DOMINOS.COM.MY
crops\crop_022941.png,WE ARE COMPLIANT TO THE PDPA 2010.
crops\crop_022942.png,VISIT WWW.DOMINOS. .MY/TERMS
crops\crop_022943.png,TO VIEW OUR PERSONAL DATA
crops\crop_022944.png,PROTECTION
crops\crop_022945.png,OV
crops\crop_022946.png,DOMMAL FOOD
crops\crop_022947.png,OE
crops\crop_022948.png,HD
crops\crop_022949.png,CO. NC.
crops\crop_022950.png,060-
crops\crop_022951.png,BY
crops\crop_022952.png,1
crops\crop_022953.png,MR. D.I.Y. (M) SDN BHD
crops\crop_022954.png,(CO.REG :860671-D)
crops\crop_022955.png,(GST ID NO :000306020352)
crops\crop_022956.png,(IOI PUCHONG)
crops\crop_022957.png,-TAX INVOICE-
crops\crop_022958.png,ACRYLIC TAPE 18MM*1.5M
crops\crop_022959.png,*S
crops\crop_022960.png,UA12 - 12/144
crops\crop_022961.png,9086391
crops\crop_022962.png,4 X
crops\crop_022963.png,11.60
crops\crop_022964.png,DBL SIDE CLEAR ACRYLIC TAPE VST106C
crops\crop_022965.png,*S
crops\crop_022966.png,WA10 - 8/64
crops\crop_022967.png,9554100363103
crops\crop_022968.png,1 X 11.90
crops\crop_022969.png,11.90
crops\crop_022970.png,TEST PEN 886A
crops\crop_022971.png,*S
crops\crop_022972.png,XG02XA21 - 24/600
crops\crop_022973.png,9020529
crops\crop_022974.png,1 X
crops\crop_022975.png,1.90
crops\crop_022976.png,S/DRIVER 860 4#
crops\crop_022977.png,*S
crops\crop_022978.png,LF31/2 - 12/240
crops\crop_022979.png,9071681
crops\crop_022980.png,1 X
crops\crop_022981.png,3.30
crops\crop_022982.png,COL.SCREWDRIVER 4' +*TR
crops\crop_022983.png,*S
crops\crop_022984.png,LB31 - 12/240
crops\crop_022985.png,9072218
crops\crop_022986.png,1 X
crops\crop_022987.png,2.50
crops\crop_022988.png,ITEM(S) : 5
crops\crop_022989.png,QTY(S) : 8
crops\crop_022990.png,TOTAL INCL. GST@6%
crops\crop_022991.png,RM 31.20
crops\crop_022992.png,EDC
crops\crop_022993.png,RM 31.20
crops\crop_022994.png,************4116 (VISA)
crops\crop_022995.png,GST @6% INCLUDED IN TOTAL
crops\crop_022996.png,RM 1.77
crops\crop_022997.png,06-04-18 16:46 SH01 ZJ86
crops\crop_022998.png,T1 R000115147
crops\crop_022999.png,OPERATOR TRAINEE CASHIER
crops\crop_023000.png,EXCHANGE ARE ALLOWED WITHIN
crops\crop_023001.png,7 DAY WITH RECEIPT.
crops\crop_023002.png,STRICTLY NO CASH REFUND.
crops\crop_023003.png,3.30
crops\crop_023004.png,3.30
crops\crop_023005.png,2.50
crops\crop_023006.png,2.50
crops\crop_023007.png,(+) *6730003*TR
crops\crop_023008.png,2.90
crops\crop_023009.png,11.60
crops\crop_023010.png,11.90
crops\crop_023011.png,1.90
crops\crop_023012.png,1.90
crops\crop_023013.png,MR. D.I.Y. (M) SDN BHD
crops\crop_023014.png,(CO.REG :860671-D)
crops\crop_023015.png,(GST ID NO :000306020352)
crops\crop_023016.png,(IOI PUCHONG)
crops\crop_023017.png,-TAX INVOICE-
crops\crop_023018.png,OPENER SS MT-005
crops\crop_023019.png,*S
crops\crop_023020.png,AI31 - 12/108
crops\crop_023021.png,9064430
crops\crop_023022.png,1 X
crops\crop_023023.png,8.80
crops\crop_023024.png,8.80
crops\crop_023025.png,PLASTIC BAGS
crops\crop_023026.png,*S
crops\crop_023027.png,99999
crops\crop_023028.png,1 X
crops\crop_023029.png,0.20
crops\crop_023030.png,0.20
crops\crop_023031.png,ITEM(S) : 2
crops\crop_023032.png,QTY(S) : 2
crops\crop_023033.png,TOTAL INCL. GST@6%
crops\crop_023034.png,RM 9.00
crops\crop_023035.png,CASH
crops\crop_023036.png,RM 10.00
crops\crop_023037.png,CHANGE
crops\crop_023038.png,RM 1.00
crops\crop_023039.png,GST @6% INCLUDED IN TOTAL
crops\crop_023040.png,RM 0.51
crops\crop_023041.png,11-04-18 17:42 SH01 ZJ86
crops\crop_023042.png,T2 R000116475
crops\crop_023043.png,OPERATOR IOIT - NUR FATIHAH
crops\crop_023044.png,EXCHANGE ARE ALLOWED WITHIN
crops\crop_023045.png,7 DAY WITH RECEIPT.
crops\crop_023046.png,STRICTLY NO CASH REFUND.
crops\crop_023047.png,MR. D.I.Y. (M) SDN BHD
crops\crop_023048.png,(CO.REG :860671-D)
crops\crop_023049.png,(GST ID NO :000306020352)
crops\crop_023050.png,(IOI PUCHONG)
crops\crop_023051.png,-TAX INVOICE-
crops\crop_023052.png,CAULKING GUN
crops\crop_023053.png,*S
crops\crop_023054.png,KE41-51/2 - 50
crops\crop_023055.png,9071604
crops\crop_023056.png,1 X
crops\crop_023057.png,6.30
crops\crop_023058.png,6.30
crops\crop_023059.png,S/B HEAVY DUTY SCOURPAD 5S B315
crops\crop_023060.png,*S
crops\crop_023061.png,WA10 - 24/72
crops\crop_023062.png,9555559040027
crops\crop_023063.png,2 X
crops\crop_023064.png,2.50
crops\crop_023065.png,5.00
crops\crop_023066.png,VIP HANDLE DUSTPAN 370 2.5'
crops\crop_023067.png,*S
crops\crop_023068.png,WA12 - 12/144
crops\crop_023069.png,9555221303467
crops\crop_023070.png,1 X
crops\crop_023071.png,3.90
crops\crop_023072.png,3.90
crops\crop_023073.png,PLASTIC BAGS
crops\crop_023074.png,*S
crops\crop_023075.png,99999
crops\crop_023076.png,1 X
crops\crop_023077.png,0.20
crops\crop_023078.png,0.20
crops\crop_023079.png,ITEM(S) : 4
crops\crop_023080.png,QTY(S) : 5
crops\crop_023081.png,TOTAL INCL. GST@6%
crops\crop_023082.png,RM 15.40
crops\crop_023083.png,CASH
crops\crop_023084.png,RM 15.40
crops\crop_023085.png,GST @6% INCLUDED IN TOTAL
crops\crop_023086.png,RM 0.87
crops\crop_023087.png,19-04-18 17:39 SH01 ZJ86
crops\crop_023088.png,T1 R000118079
crops\crop_023089.png,OPERATOR TRAINEE CASHIER
crops\crop_023090.png,EXCHANGE ARE ALLOWED WITHIN
crops\crop_023091.png,7 DAY WITH RECEIPT.
crops\crop_023092.png,STRICTLY NO CASH REFUND.
crops\crop_023093.png,MR. D.I.Y. (M) SDN BHD
crops\crop_023094.png,(CO.REG :860671-D)
crops\crop_023095.png,(GST ID NO :000306020352)
crops\crop_023096.png,(IOI PUCHONG)
crops\crop_023097.png,-TAX INVOICE-
crops\crop_023098.png,DOUBLE EXT BOX 10Y 40/016 CBD4110
crops\crop_023099.png,*S
crops\crop_023100.png,WA29 - 20
crops\crop_023101.png,9553114461423
crops\crop_023102.png,1 X 25.90
crops\crop_023103.png,25.90
crops\crop_023104.png,SPONGE S/MAGIC 4S
crops\crop_023105.png,*S
crops\crop_023106.png,GB06 - 24/288
crops\crop_023107.png,9064350
crops\crop_023108.png,1 X
crops\crop_023109.png,0.90
crops\crop_023110.png,0.90
crops\crop_023111.png,SPONGE MESH F004-4S
crops\crop_023112.png,*S
crops\crop_023113.png,BD52 - 10/100
crops\crop_023114.png,6928794601200
crops\crop_023115.png,1 X
crops\crop_023116.png,2.30
crops\crop_023117.png,2.30
crops\crop_023118.png,COLANDER RM20202#
crops\crop_023119.png,*S
crops\crop_023120.png,BQ21-31/2 - 12/144
crops\crop_023121.png,6926292505723
crops\crop_023122.png,1 X
crops\crop_023123.png,5.50
crops\crop_023124.png,5.50
crops\crop_023125.png,PLASTIC BAGS
crops\crop_023126.png,*S
crops\crop_023127.png,99999
crops\crop_023128.png,1 X
crops\crop_023129.png,0.20
crops\crop_023130.png,0.20
crops\crop_023131.png,ITEM(S) : 5
crops\crop_023132.png,QTY(S) : 5
crops\crop_023133.png,TOTAL INCL. GST@6%
crops\crop_023134.png,RM 34.80
crops\crop_023135.png,CASH
crops\crop_023136.png,RM 100.00
crops\crop_023137.png,CHANGE
crops\crop_023138.png,RM 65.20
crops\crop_023139.png,GST @6% INCLUDED IN TOTAL
crops\crop_023140.png,RM 1.97
crops\crop_023141.png,19-04-18 18:04 SH01 ZJ86
crops\crop_023142.png,T1 R000118085
crops\crop_023143.png,OPERATOR TRAINEE CASHIER
crops\crop_023144.png,EXCHANGE ARE ALLOWED WITHIN
crops\crop_023145.png,7 DAY WITH RECEIPT.
crops\crop_023146.png,STRICTLY NO CASH REFUND.
crops\crop_023147.png,MR. D.I.Y. (M) SDN BHD
crops\crop_023148.png,(CO.REG :860671-D)
crops\crop_023149.png,(GST ID NO :000306020352)
crops\crop_023150.png,(IOI PUCHONG)
crops\crop_023151.png,-TAX INVOICE-
crops\crop_023152.png,DOUBLE EXT BOX 10Y 40/016 CBD4110
crops\crop_023153.png,*S
crops\crop_023154.png,WA29 - 20
crops\crop_023155.png,9553114461423
crops\crop_023156.png,1 X 25.90
crops\crop_023157.png,25.90
crops\crop_023158.png,SPONGE S/MAGIC 4S
crops\crop_023159.png,*S
crops\crop_023160.png,GB06 - 24/288
crops\crop_023161.png,9064350
crops\crop_023162.png,1 X
crops\crop_023163.png,0.90
crops\crop_023164.png,0.90
crops\crop_023165.png,SPONGE MESH F004-4S
crops\crop_023166.png,*S
crops\crop_023167.png,BD52 - 10/100
crops\crop_023168.png,6928794601200
crops\crop_023169.png,1 X
crops\crop_023170.png,2.30
crops\crop_023171.png,2.30
crops\crop_023172.png,COLANDER RM20202#
crops\crop_023173.png,*S
crops\crop_023174.png,BQ21-31/2 - 12/144
crops\crop_023175.png,6926292505723
crops\crop_023176.png,1 X
crops\crop_023177.png,5.50
crops\crop_023178.png,5.50
crops\crop_023179.png,PLASTIC BAGS
crops\crop_023180.png,*S
crops\crop_023181.png,99999
crops\crop_023182.png,1 X
crops\crop_023183.png,0.20
crops\crop_023184.png,0.20
crops\crop_023185.png,ITEM(S) : 5
crops\crop_023186.png,QTY(S) : 5
crops\crop_023187.png,TOTAL INCL. GST@6%
crops\crop_023188.png,RM 34.80
crops\crop_023189.png,CASH
crops\crop_023190.png,RM 100.00
crops\crop_023191.png,CHANGE
crops\crop_023192.png,RM 65.20
crops\crop_023193.png,GST @6% INCLUDED IN TOTAL
crops\crop_023194.png,RM 1.97
crops\crop_023195.png,19-04-18 18:04 SH01 ZJ86
crops\crop_023196.png,T1 R000118085
crops\crop_023197.png,OPERATOR TRAINEE CASHIER
crops\crop_023198.png,EXCHANGE ARE ALLOWED WITHIN
crops\crop_023199.png,7 DAY WITH RECEIPT.
crops\crop_023200.png,STRICTLY NO CASH REFUND.
crops\crop_023201.png,MR. D.I.Y. (M) SDN BHD
crops\crop_023202.png,(CO.REG :860671-D)
crops\crop_023203.png,(GST ID NO :000306020352)
crops\crop_023204.png,(IOI PUCHONG)
crops\crop_023205.png,-TAX INVOICE-
crops\crop_023206.png,RUBBER BOOTS P/968BK-SIZE8 (BLACK)
crops\crop_023207.png,*S
crops\crop_023208.png,WA60 - 6/48
crops\crop_023209.png,9555590501204
crops\crop_023210.png,1
crops\crop_023211.png,X
crops\crop_023212.png,9.90
crops\crop_023213.png,9.90
crops\crop_023214.png,SEKOPLAS H/D GARBAGE 89CM*117CM 10S
crops\crop_023215.png,*S
crops\crop_023216.png,WA57 - 16
crops\crop_023217.png,9557002081113
crops\crop_023218.png,4
crops\crop_023219.png,X
crops\crop_023220.png,9.50
crops\crop_023221.png,38.00
crops\crop_023222.png,PLASTIC BAGS
crops\crop_023223.png,99999
crops\crop_023224.png,1
crops\crop_023225.png,X
crops\crop_023226.png,0.20
crops\crop_023227.png,0.20
crops\crop_023228.png,ITEM(S)
crops\crop_023229.png,:
crops\crop_023230.png,3
crops\crop_023231.png,QTY(S)
crops\crop_023232.png,:
crops\crop_023233.png,6
crops\crop_023234.png,TOTAL INCL. GST@6%
crops\crop_023235.png,CASH
crops\crop_023236.png,CHANGE
crops\crop_023237.png,RM 48.10
crops\crop_023238.png,RM 50.20
crops\crop_023239.png,RM 2.10
crops\crop_023240.png,GST @6% INCLUDED IN TOTAL
crops\crop_023241.png,RM 2.72
crops\crop_023242.png,25-04-18 16:46 SH01 ZJ86
crops\crop_023243.png,T1 R000119242
crops\crop_023244.png,OPERATOR TRAINEE CASHIER
crops\crop_023245.png,EXCHANGE ARE ALLOWED WITHIN
crops\crop_023246.png,7 DAY WITH RECEIPT.
crops\crop_023247.png,STRICTLY NO CASH REFUND.
crops\crop_023248.png,MR. D.I.Y. (M) SDN BHD
